0 0 0 0 0
0 0 0.00015708 -0 -0
0 0 0.000314159 -0 -0
0 0 0.000471239 -0 -0
0 0 0.000628319 -0 -0
0 0 0.000785398 -0 -0
0 0 0.000942478 -0 -0
0 0 0.00109956 -0 -0
0 0 -0.00125664 0 0
0 0 -0.00109956 -0 -0
0 0 -0.000942478 -0 -0
0 0 -0.000785398 -0 -0
0 0 -0.000628319 -0 -0
0 0 -0.000471239 -0 -0
0 0 -0.000314159 -0 -0
0 0 -0.00015708 -0 -0
0 0.00015708 0 -0.386274 4.73034e-17
0 0.00015708 0.00015708 -0.193137 2.36517e-17
0 0.00015708 0.000314159 -0.0772548 9.46068e-18
0 0.00015708 0.000471239 -0.0386274 4.73034e-18
0 0.00015708 0.000628319 -0.022722 2.78255e-18
0 0.00015708 0.000785398 -0.0148567 1.81936e-18
0 0.00015708 0.000942478 -0.0104398 1.27847e-18
0 0.00015708 0.00109956 -0.00772548 9.46068e-19
0 0.00015708 -0.00125664 0 0
0 0.00015708 -0.00109956 -0.00772548 9.46068e-19
0 0.00015708 -0.000942478 -0.0104398 1.27847e-18
0 0.00015708 -0.000785398 -0.0148567 1.81936e-18
0 0.00015708 -0.000628319 -0.022722 2.78255e-18
0 0.00015708 -0.000471239 -0.0386274 4.73034e-18
0 0.00015708 -0.000314159 -0.0772548 9.46068e-18
0 0.00015708 -0.00015708 -0.193137 2.36517e-17
0 0.000314159 0 -0.386274 4.73034e-17
0 0.000314159 0.00015708 -0.309019 3.78427e-17
0 0.000314159 0.000314159 -0.193137 2.36517e-17
0 0.000314159 0.000471239 -0.118854 1.45549e-17
0 0.000314159 0.000628319 -0.0772548 9.46068e-18
0 0.000314159 0.000785398 -0.0532792 6.5246e-18
0 0.000314159 0.000942478 -0.0386274 4.73034e-18
0 0.000314159 0.00109956 -0.0291528 3.57007e-18
0 0.000314159 -0.00125664 0 0
0 0.000314159 -0.00109956 -0.0291528 3.57007e-18
0 0.000314159 -0.000942478 -0.0386274 4.73034e-18
0 0.000314159 -0.000785398 -0.0532792 6.5246e-18
0 0.000314159 -0.000628319 -0.0772548 9.46068e-18
0 0.000314159 -0.000471239 -0.118854 1.45549e-17
0 0.000314159 -0.000314159 -0.193137 2.36517e-17
0 0.000314159 -0.00015708 -0.309019 3.78427e-17
0 0.000471239 0 -0.386274 4.73034e-17
0 0.000471239 0.00015708 -0.347647 4.2573e-17
0 0.000471239 0.000314159 -0.267421 3.27485e-17
0 0.000471239 0.000471239 -0.193137 2.36517e-17
0 0.000471239 0.000628319 -0.139059 1.70292e-17
0 0.000471239 0.000785398 -0.102249 1.25215e-17
0 0.000471239 0.000942478 -0.0772548 9.46068e-18
0 0.000471239 0.00109956 -0.0599391 7.34018e-18
0 0.000471239 -0.00125664 0 0
0 0.000471239 -0.00109956 -0.0599391 7.34018e-18
0 0.000471239 -0.000942478 -0.0772548 9.46068e-18
0 0.000471239 -0.000785398 -0.102249 1.25215e-17
0 0.000471239 -0.000628319 -0.139059 1.70292e-17
0 0.000471239 -0.000471239 -0.193137 2.36517e-17
0 0.000471239 -0.000314159 -0.267421 3.27485e-17
0 0.000471239 -0.00015708 -0.347647 4.2573e-17
0 0.000628319 0 -0.386274 4.73034e-17
0 0.000628319 0.00015708 -0.363552 4.45208e-17
0 0.000628319 0.000314159 -0.309019 3.78427e-17
0 0.000628319 0.000471239 -0.247215 3.02742e-17
0 0.000628319 0.000628319 -0.193137 2.36517e-17
0 0.000628319 0.000785398 -0.150741 1.84599e-17
0 0.000628319 0.000942478 -0.118854 1.45549e-17
0 0.000628319 0.00109956 -0.0950829 1.16439e-17
0 0.000628319 -0.00125664 0 0
0 0.000628319 -0.00109956 -0.0950829 1.16439e-17
0 0.000628319 -0.000942478 -0.118854 1.45549e-17
0 0.000628319 -0.000785398 -0.150741 1.84599e-17
0 0.000628319 -0.000628319 -0.193137 2.36517e-17
0 0.000628319 -0.000471239 -0.247215 3.02742e-17
0 0.000628319 -0.000314159 -0.309019 3.78427e-17
0 0.000628319 -0.00015708 -0.363552 4.45208e-17
0 0.000785398 0 -0.386274 4.73034e-17
0 0.000785398 0.00015708 -0.371418 4.5484e-17
0 0.000785398 0.000314159 -0.332995 4.07788e-17
0 0.000785398 0.000471239 -0.284025 3.47819e-17
0 0.000785398 0.000628319 -0.235533 2.88435e-17
0 0.000785398 0.000785398 -0.193137 2.36517e-17
0 0.000785398 0.000942478 -0.158309 1.93866e-17
0 0.000785398 0.00109956 -0.130498 1.59809e-17
0 0.000785398 -0.00125664 0 0
0 0.000785398 -0.00109956 -0.130498 1.59809e-17
0 0.000785398 -0.000942478 -0.158309 1.93866e-17
0 0.000785398 -0.000785398 -0.193137 2.36517e-17
0 0.000785398 -0.000628319 -0.235533 2.88435e-17
0 0.000785398 -0.000471239 -0.284025 3.47819e-17
0 0.000785398 -0.000314159 -0.332995 4.07788e-17
0 0.000785398 -0.00015708 -0.371418 4.5484e-17
0 0.000942478 0 -0.386274 4.73034e-17
0 0.000942478 0.00015708 -0.375834 4.60249e-17
0 0.000942478 0.000314159 -0.347647 4.2573e-17
0 0.000942478 0.000471239 -0.309019 3.78427e-17
0 0.000942478 0.000628319 -0.267421 3.27485e-17
0 0.000942478 0.000785398 -0.227965 2.79168e-17
0 0.000942478 0.000942478 -0.193137 2.36517e-17
0 0.000942478 0.00109956 -0.163598 2.00344e-17
0 0.000942478 -0.00125664 0 0
0 0.000942478 -0.00109956 -0.163598 2.00344e-17
0 0.000942478 -0.000942478 -0.193137 2.36517e-17
0 0.000942478 -0.000785398 -0.227965 2.79168e-17
0 0.000942478 -0.000628319 -0.267421 3.27485e-17
0 0.000942478 -0.000471239 -0.309019 3.78427e-17
0 0.000942478 -0.000314159 -0.347647 4.2573e-17
0 0.000942478 -0.00015708 -0.375834 4.60249e-17
0 0.00109956 0 -0.386274 4.73034e-17
0 0.00109956 0.00015708 -0.378549 4.63573e-17
0 0.00109956 0.000314159 -0.357121 4.37333e-17
0 0.00109956 0.000471239 -0.326335 3.99632e-17
0 0.00109956 0.000628319 -0.291191 3.56595e-17
0 0.00109956 0.000785398 -0.255776 3.13225e-17
0 0.00109956 0.000942478 -0.222676 2.7269e-17
0 0.00109956 0.00109956 -0.193137 2.36517e-17
0 0.00109956 -0.00125664 0 0
0 0.00109956 -0.00109956 -0.193137 2.36517e-17
0 0.00109956 -0.000942478 -0.222676 2.7269e-17
0 0.00109956 -0.000785398 -0.255776 3.13225e-17
0 0.00109956 -0.000628319 -0.291191 3.56595e-17
0 0.00109956 -0.000471239 -0.326335 3.99632e-17
0 0.00109956 -0.000314159 -0.357121 4.37333e-17
0 0.00109956 -0.00015708 -0.378549 4.63573e-17
0 -0.00125664 0 0 0
0 -0.00125664 0.00015708 0 0
0 -0.00125664 0.000314159 0 0
0 -0.00125664 0.000471239 0 0
0 -0.00125664 0.000628319 0 0
0 -0.00125664 0.000785398 0 0
0 -0.00125664 0.000942478 0 0
0 -0.00125664 0.00109956 0 0
0 -0.00125664 -0.00125664 0 0
0 -0.00125664 -0.00109956 0 0
0 -0.00125664 -0.000942478 0 0
0 -0.00125664 -0.000785398 0 0
0 -0.00125664 -0.000628319 0 0
0 -0.00125664 -0.000471239 0 0
0 -0.00125664 -0.000314159 0 0
0 -0.00125664 -0.00015708 0 0
0 -0.00109956 0 -0.386274 4.73034e-17
0 -0.00109956 0.00015708 -0.378549 4.63573e-17
0 -0.00109956 0.000314159 -0.357121 4.37333e-17
0 -0.00109956 0.000471239 -0.326335 3.99632e-17
0 -0.00109956 0.000628319 -0.291191 3.56595e-17
0 -0.00109956 0.000785398 -0.255776 3.13225e-17
0 -0.00109956 0.000942478 -0.222676 2.7269e-17
0 -0.00109956 0.00109956 -0.193137 2.36517e-17
0 -0.00109956 -0.00125664 0 0
0 -0.00109956 -0.00109956 -0.193137 2.36517e-17
0 -0.00109956 -0.000942478 -0.222676 2.7269e-17
0 -0.00109956 -0.000785398 -0.255776 3.13225e-17
0 -0.00109956 -0.000628319 -0.291191 3.56595e-17
0 -0.00109956 -0.000471239 -0.326335 3.99632e-17
0 -0.00109956 -0.000314159 -0.357121 4.37333e-17
0 -0.00109956 -0.00015708 -0.378549 4.63573e-17
0 -0.000942478 0 -0.386274 4.73034e-17
0 -0.000942478 0.00015708 -0.375834 4.60249e-17
0 -0.000942478 0.000314159 -0.347647 4.2573e-17
0 -0.000942478 0.000471239 -0.309019 3.78427e-17
0 -0.000942478 0.000628319 -0.267421 3.27485e-17
0 -0.000942478 0.000785398 -0.227965 2.79168e-17
0 -0.000942478 0.000942478 -0.193137 2.36517e-17
0 -0.000942478 0.00109956 -0.163598 2.00344e-17
0 -0.000942478 -0.00125664 0 0
0 -0.000942478 -0.00109956 -0.163598 2.00344e-17
0 -0.000942478 -0.000942478 -0.193137 2.36517e-17
0 -0.000942478 -0.000785398 -0.227965 2.79168e-17
0 -0.000942478 -0.000628319 -0.267421 3.27485e-17
0 -0.000942478 -0.000471239 -0.309019 3.78427e-17
0 -0.000942478 -0.000314159 -0.347647 4.2573e-17
0 -0.000942478 -0.00015708 -0.375834 4.60249e-17
0 -0.000785398 0 -0.386274 4.73034e-17
0 -0.000785398 0.00015708 -0.371418 4.5484e-17
0 -0.000785398 0.000314159 -0.332995 4.07788e-17
0 -0.000785398 0.000471239 -0.284025 3.47819e-17
0 -0.000785398 0.000628319 -0.235533 2.88435e-17
0 -0.000785398 0.000785398 -0.193137 2.36517e-17
0 -0.000785398 0.000942478 -0.158309 1.93866e-17
0 -0.000785398 0.00109956 -0.130498 1.59809e-17
0 -0.000785398 -0.00125664 0 0
0 -0.000785398 -0.00109956 -0.130498 1.59809e-17
